0,review
김유신장군묘,"김유신(595∼673)은 삼국통일에 중심 역할을 한 사람으로, 김춘추(후에 태종무열왕)와 혈연관계를 맺으며 정치적 발판을 마련하였고, 여러 전투와 내란에서 큰 공을 세웠다. 660년에 귀족회의의 우두머리인 상대등이 되어 백제를 멸망시켰으며, 668년에는 신라군의 총사령관인 대총관이 되어 고구려를 멸망시키고 당의 침략을 막아 신라 삼국통일의 일등공신이 되었다."
김유신장군묘,묘가 꽤 독특합니다신기해요
김유신장군묘,신라 역사상 유일하게 왕족이 아닌 인물 중 왕이 된 인물 김유신. 물론 살아 있을 때가 아닌 죽어서 왕이 된 추존왕이었지만 그럼에도 가야 왕족 출신이었던 김유신이 신라사회에서 왕으로까지 추앙받았던 것은 그가 이룬 업적뿐만 아니라 생애 보여준 인물됨됨이까지 감동을 주었기 때문이 아닐까 싶습니다. 할아버지의 전공 덕택에 그래도 신라에서 꽤나 지위를 얻기도 했지만 가야 왕족이었다는 사실은 그가 견제의 대상이 될 수 밖에 없었고 신라 사회에서 자리 잡는데는 분명 한계가 있었을 겁니다. 어떤 이유에서인지는 당사자만 알 수 있겠지만 아버지 서현이 당대 최고 권력자였던 숙흘종의 딸과 혼인을 한 것은 어쩌면 미래를 내다보았던 것이라고도 생각되더군요. 영웅으로서의 김유신뿐만 아니라 한 사람으로서의 김유신의 삶을 생각해보면 태어나서 죽을 때까지 하루도 마음 편할 날이 없었겠다는 생각이 듭니다. 간략하게나마 김유신의 일대기를 읽어보고 이곳을 찾아보세요. 물론 이곳도 다른 여러 신라왕릉처럼 김유신이 잠든 곳이라고 100% 확신하고 있진 않지만 그럼에도 김유신을 기억하고 기릴수 있는 공간으로서의 가치는 충분합니다. 숭무전 쪽으로 이어지는 소나무숲길도 참 좋습니다. 벚꽃피는 봄이면 김유신장군묘에서 흥무로 방향으로 내려가는 벚꽃길은 환상적인 벚꽃터널을 만들죠. 저만 알고 싶은 경주 벚꽃 명소.
김유신장군묘,정말 이쁘고 지나갈때마다 좋았습니다
김유신장군묘,"김유신(595∼673)은 삼국통일에 중심 역할을 한 사람으로, 김춘추(후에 태종무열왕)와 혈연관계를 맺으며 정치적 발판을 마련하였고, 여러 전투와 내란에서 큰 공을 세웠다. 660년에 귀족회의의 우두머리인 상대등이 되어 백제를 멸망시켰으며, 668년에는 신라군의 총사령관인 대총관(大摠管)이 되어 고구려를 멸망시키고 당의 침략을 막아 신라 삼국통일의 일등공신이 되었다.참고로 주차료는 없고 입장료는 2000원그 외 할인혜택이 있는조건이 있읍니다"
김유신장군묘,밤에는 불이 꺼져서 아쉽고 낮에 가자기에는 차가 너무 많은 장소
김유신장군묘,신라를 상징하는 노익장
김유신장군묘,묘비에 소변금지!
나아해변,아침에 일출 정말 멋져요그때로 돌아가고 싶어요
나아해변,너무 사람과 차가 믾음
나아해변,비오는날에가도 사람이빼곡.. 더 좋은곳 많지않나..?
나아해변,방사능샤워?
나아해변,"조용하고 사람 북적이지 않아 좋고 물도 맑고 다 좋아요~해변 넘어 오토 캠핑숲도 있어 다 좋은데, 물이 7월말 한참 더울 때갔는데도 굉장히 차가웠어요. 무엇보다 수심이 깊어 어린이들은 놀기가 위험해요~"
나아해변,삼중수소 ㅎㅎ
나정고운모래해변,고운모래인지는 모르겠지만 화장실 깨끗하고 좋아요
나정고운모래해변,몽돌해변 시원하고 좋은 바다
나정고운모래해변,"이름과 다르게 자갈해변 =ㅅ=풍경은 좋으나, 강풍이 잦은 점이 아쉬움"
나정고운모래해변,일상을 떠나 자연을 맞이 할 수 있었다.
나정고운모래해변,고운모래해변이 아니라 거친자갈해변.. 풍경은 좋았지만 여름이 아니라 그런지 해변에 쓰레기도 너무 많았네요
나정고운모래해변,시원한 바다 풍경과 바람에 힐링
나정고운모래해변,나정교차로 경유 박쥐고운자갈 바다멍 시간땜빵GS25경주감포나정점
나정고운모래해변,급경사가 심하고 물이 깊어요자갈인데 발이 푹푹빠져요경사+자갈 때문에 걷기에는 안좋아요고운모래 절대아님너무 깊어서 놀기엔 위험
나정고운모래해변,좋다….
나정고운모래해변,"고 계속 말했습니다. 중요한 점은 할머니는 여전히 안에 사람이 있는지 들아가서 확인을 안 한 상태고요.  저 말고도 여러 사람이 있었는데, 저는 이런 어이없는 경험은 진짜 처음입니다. 관리가 왜 이따구인건지 원... 일단 저는 다신 안 올 것 같습니다.물놀이"
나정고운모래해변,호의가 계속되면 그게 차두리 인줄 알아여!
나정고운모래해변,고 말하며 그 상황에서도 꿋꿋하게 옆의 남자분께 \
나정고운모래해변,일출명소
나정고운모래해변,여름 주말에 갔는데 사람 적당히 있고 좋았음이름과는 다르게 자갈이 많아서 물놀이 할 때 발바닥이 조금 아팠음 ㅋㅋ
나정고운모래해변,위쪽동해보다 훨~~~씬 좋아요..샤워장은 어짜피 돈내고 쓰는곳이고 인프라가 굿.. 편의점.화장실.주차장 가깝구요~첫날은 평상을 빌렸는데.. 돈이 아깝지 않았어요!누워서 수박먹고 자고 해수욕하고 애들노는거보고~특히 차를 몰고 경주까지외서 바닷소리 들으며 단잠잤어요~ㅎㅎ 물이 너무너무 깨씃해요. 모래가 아닌 잔 자갈이지만 수영복에 모래안들어가 좋았습니다.둘째날은 딱 2시간 여유라 평상은 안빌리고 짚으로 된 멋진 무료 파라솔을 점거.. 너무좋았어요. 뒤쪽이라 아이들이 시야에 안들어와 살짝 걱정했자만  이젠 커서 신나게 놀고 오더라구요. 발딱는곳 수압짱! 곳곳에 있어 큰물통에 물받아 대충 바다물만 씻고 옷은 알아서 갈아입고 설와서 씻었어요~ 이젠 매년 피서지로 올듯해요.이름처럼 고운모래 아녀서 호불호가 있지만 전 좋았습니다!!굿! (워터슈즈착용 필수입니다. 확실한 지압을 원하시면 맨발도 괜춘요..매우 아파요)
나정고운모래해변,이름과 전혀 다른 자갈 해변입니다~그래도 물도 깨끗하고 오토캠핑장 있고 바로 씻을 수 있는 곳이 있어서 좋았어요 씻을 때 요금 받는건 함정!(1인 3천원)
나정고운모래해변,차박가능 백사장이 넓고 쉬는 시설이 잘 갖춰져 있습니다.
나정고운모래해변,"바다는 좋지만 샤워실은 이용하지 마세요. 샤워하러 가니까 관리하시는 할머니들이 남자샤워실이라고 적혀있던 곳에 문을 열어주는 겁니다. 여기 남자샤워실 아니냐 물으니 여자샤워실이라고 괜찮다고 들어가래서 들어갔습니다.  들어가니 여자분들만 한가득 계시길래 아, 진짜 여자샤워실 맞구나 하고 씻고있는데 남자분들이 자꾸 들어왔다가 놀라시고 나가시는 겁니다. 어이가 없는 와중에도 빨리 나가야겠다 싶어서 옷 입고있는데 또 들어오더군요. 저는 문 입구쪽에 있었으니 밖의 상황을 다 알 수 있었습니다. 관리할머니가 직접 카드키를 찍으면서 ""들어가소! 괜찮아, 들어가소!""하면서 남자분들을 밀어넣더군요. 남자분들은 안에 사람있다고 안된다고 하는데 계속 넣으려 들길래 참을 수 없어서 따졌습니다. 그 남자분도 할머니한테 남자샤워실이라면서요!하고 화를 내고요.  할머니는 정말 어이없게도 들어와서 확인 한 번 안해보고 \"
나정고운모래해변,할매들 샤워실 점거하고 샤워비 3천원받음 ㄷㄷ
나정고운모래해변,"해변은 해수욕과 캠핑을 하기에 정말 좋습니다. 근처 이마트24 편의점도 좋고, 해변슈퍼도 바가지가 없는듯 했습니다. 다만 여기 사시는 주민 몇몇 분들이 해변 관리하시는 것 같은데, 마주치지 마세요. 심보들이 정말 고약해요."
나정고운모래해변,"경주 갔다가 잠시 아빠엄마와 들린 장소, 캠핑장이 있고 여유롭네요"
나정고운모래해변,고운모래 없음. 돌자갈해변. 해변따라 쓰레기 엄청 많음.
나정고운모래해변,한적하고 조용한편이에요.경사가 완만해서 아이와 물놀이하기도 모래놀이 하기도 좋아요.오토캠핑장도있고 화장실 샤워장도 지은지 얼마 안되서 깨끗하고 좋아요.주차장도 잘되어있고 주위에 편의점이며 먹거리가 많아서 좋습니다.
나정고운모래해변,고운모래가 아니라 지옥자갈 해변이네요. 물은 엄청 깨끗해요. 발바닥이 호빗이 아니면 맨발로 거닐다간 죽습니다.
나정고운모래해변,최고다 최고말하면 무하노가보면 알제백문이 불여일견ㅣ라
나정고운모래해변,"고운모래 아니고 자갈바다에 쓰레기, 나뭇가지, 해초가 엄청 떠다님요즘은 해파리때문에 자유롭게 들어갈 수 없음"
나정고운모래해변,아이들이 아주 좋아해요 날씨 좋은 날 또 오고싶네요
나정고운모래해변,나정고운모래(&거친자갈돌) 해변
나정고운모래해변,"주차 공간이 생각 보다 많고, 동해인 만큼 바다 수질이 좋았습니다."
나정고운모래해변,굳
나정고운모래해변,타지 사람 없이 경주 사람들만 갈 것 같은 곳한산하니 좋음
남산,등산을하며 역사유적도 볼수있는 여러가지의미있는 등산이였습니다
남산,약수골은 피하세요
남산,뷰가 좋아요. 곳곳에 문화재가 있어서 걷기 좋습니다. 다만 생각보다 코스가 가파르네요.
남산,불국토를 꿈꾸던 신라가 산 전체에 남겨둔. 살아있는 박물관.
남산,다 좋은데 등산로 중간에 쉴 곳이 잘 없어요. 벤치(의자) 많이 늘려주세요.
남산,아무런 사전 지식없이 대구에서 가깝다는 이유로 가벼운 마음으로 찾았던 곳입니다.등산하는데 적당히 힘들었고 산 곳곳에 있는 문화재에 놀랐던 곳입니다.정말 추천하고 싶은 곳이에요.
남산,등산로 곳곳에 숨겨져있는 조상님들의 숨결을 찾아보는 재미가 있는 곳가볍게 산책으로 올라가기 괜찮은 곳삼릉탐방지원센터->금오봉->약수계곡날머리
남산,7~8월 산행하면서 가장 무더웠던... 남산 산행. 바람도 안 불고 습하고 죽는 줄 알았지만ㅋㅋ 경주가 한 눈에 보이는 아름다운 뷰에 더위는 금세 잊혀졌다ㅎ 정상 가는 길에 우체통도 있음! 날이 덥지만 않다면 가볍게 산책하기 좋은 코스다
남산,경주 남산 상선암 다람쥐 영상입니다.  구경하고 가세요 https://youtu.be/SbgZ83_NWUg
대릉원,역시 거대하다.
대릉원,날씨가 좋다면 꼭 대릉원 한바퀴 돌아주시는거 아시죠!!
대릉원,아침에 걸으니 한적하고 좋았어요. 1시간이면 돌아요ㅎㅎ
대릉원,해가 질 무렵에 도착했다뜨겁던 더위도 한발 물러서고 오키나와에서는 우리나라를 비켜가는 태풍이 올라오고 있었는데도 아줌마 셋이서 세시간반을 달려 간 곳대릉원감동과 환희가 ~~~~
대릉원,공원이 깔끔하고 좋다.내부에 천마총은 굳이 돈 낼 필요는 없을듯
대릉원,걷기 좋어요. 천마총 보고 옆문으로 황리단길로 바로 가시면 됩니다.
대릉원,넓고 평일 낮엔 한적해요 !천천히 산책하기 좋습니다
대릉원,대릉원과 청보리밭 추천해요 ㅎㅎ
대릉원,대릉원에는 신라시대 왕과 왕비의 무덤 23기가 모여있는 곳이라고 합니다
대릉원,입장료도 무료이고 거닐기 엄청 좋아요
대릉원,커플사진찍기 너무 좋아요
대릉원,경주만의 고즈넉함을 느끼려면 이곳에서
대릉원,걷기 좋은데 길이 좀 복잡했다. 잔디에 들어가지 말라고 팻말도 있고 방송도 나오는데 들어가 사진 찍는 커플들 보기 좀 그랬다.
대릉원,무료로 입장할 수 있어서 좋았어요 ! 볼 거리도 많고 사진찍을 공간도 많아요. 포토존은 줄이 항상 길어서 기다려야 합니다
대릉원,비오는날 본 대릉원. 소나무 숲이 멋있다경주는 비오는날도 좋음
대릉원,어딜 둘러 봐도 예뻐용... 넓어서 산책하기도 넘 좋구용
대릉원,신라시대의 고분군... 산책하기도 좋아요
대릉원,시설도 깔끔하고 산책하기 좋아요:)
대릉원,동궁과 월지보다 여기가 더 좋았어요!크고 볼거리도 많고 별도 많이 보이고 사람도 없어서 한적했어요^^
대릉원,산책하기 너무 좋았어요
대릉원,입장은 무료입니다잘 보존 된  곳 ᆢ포토존은  대기줄이  길어서  포기 ᆢ연인들 끼리 추억 만들기 좋은 곳 ᆢ어느 곳  어느 각도에서  찍어도멋진 배경이 되는  곳 ᆢ먹거리  볼거리  산책  사진 ᆢ모든 것이 되어 있는 곳 ᆢ
대릉원,경주 필수코스
대릉원,대릉원 빛 축제
대릉원,역사도 알고 예쁜 사진도 찍고걷기도 좋아요
대릉원,아이들 역사 체험하기 좋아요. 첨성대에서 천마총까지 한번에 보고옴
대릉원,산책코스로도 좋습니다. 입장료는 입구에서 표 구매하면서 내게 됩니다.
대릉원,가족과 같이 한 여행 중 사진명소로 기억남습니다. 사진 정말 잘 나올 정도로 포토존이 많습니다.
대릉원,사진찍기 좋고 역사를 더 알 수 있어서 좋아요길이 좀 미로같아서 지도를 몇개 더 놓으면 좋을 거 같아요
대릉원,즐거운 시간을 보내고 왔습니다
대릉원,대릉원은 사계절 언제든 가도 좋은 곳이에요.
대릉원,아침에 가면 좋은 대릉원! 하지만 아침에도 포토스팟은 뭄벼요
대릉원,경주왔는데 한번은 가야지.능이 멋있음
대릉원,벚꽃 쩜
대릉원,정말 이쁘고 넓습니다 주차는 힘들어요
대릉원,봄에 정말 예쁘다 포토존은 1시간 넘게 줄서야 함
대릉원,낮엔 못 가고 밤에 갔는데 사람 너무 많고 화장실 넘  멀고..아이들과 고생했네요..ㅜㅜ 담에 오면 낮에 가보고 싶네요..밤엔 비추...너무 사람 많아서 힘들었어요..
